INFO  - 2015-07-03 14:15:41.911; [   ] org.apache.solr.handler.ReplicationHandler; Commits will be reserved for  10000
INFO  - 2015-07-03 14:15:41.913; [   ] org.apache.solr.core.QuerySenderListener; QuerySenderListener sending requests to Searcher@5fa6dd41[Books] main{ExitableDirectoryReader(UninvertingDirectoryReader())}
INFO  - 2015-07-03 14:15:41.913; [   ] org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2015-07-03 14:15:41.914; [   ] org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2015-07-03 14:15:41.914; [   ] org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2015-07-03 14:15:41.915; [   ] org.apache.solr.core.SolrCore; [Books] Registered new searcher Searcher@5fa6dd41[Books] main{ExitableDirectoryReader(UninvertingDirectoryReader())}
INFO  - 2015-07-03 14:15:41.915; [   ] org.apache.solr.core.CoreContainer; registering core: Books
INFO  - 2015-07-03 14:15:41.916; [   ] org.apache.solr.servlet.SolrDispatchFilter; user.dir=C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server
INFO  - 2015-07-03 14:15:41.916; [   ] org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2015-07-03 14:15:41.939; [   ] org.eclipse.jetty.server.AbstractConnector; Started SocketConnector@0.0.0.0:8983
INFO  - 2015-07-03 14:16:49.325; [   ] org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={indexInfo=false&_=1435933009318&wt=json} status=0 QTime=6 
INFO  - 2015-07-03 14:16:49.370; [   ] org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/system params={_=1435933009368&wt=json} status=0 QTime=2 
ERROR - 2015-07-03 14:18:55.255; [   Books] org.apache.solr.handler.admin.ShowFileRequestHandler; Can not find: admin-extra.menu-top.html [C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\conf\admin-extra.menu-top.html]
ERROR - 2015-07-03 14:18:55.256; [   Books] org.apache.solr.handler.admin.ShowFileRequestHandler; Can not find: admin-extra.menu-bottom.html [C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\conf\admin-extra.menu-bottom.html]
INFO  - 2015-07-03 14:18:55.258; [   Books] org.apache.solr.core.SolrCore; [Books] webapp=/solr path=/admin/file params={file=admin-extra.menu-top.html&_=1435933135230&contentType=text/html;charset%3Dutf-8} status=404 QTime=5 
INFO  - 2015-07-03 14:18:55.258; [   Books] org.apache.solr.core.SolrCore; [Books] webapp=/solr path=/admin/file params={file=admin-extra.menu-bottom.html&_=1435933135231&contentType=text/html;charset%3Dutf-8} status=404 QTime=3 
